,Highest Charting Position,Number of Times Charted,Weeks_Start,Weeks_End,Streams,Artist,Artist Followers,Song ID,Genre,General_Genre,Loudness,Speechiness,Acousticness,Liveness,Tempo,Duration (ms),Valence,Chord
1414,135,1,2/14/20,2/21/20,"6,008,945",Justin Bieber,48544923,6PzOPrXx8tJEqace76yrv2,"['canadian pop', 'pop', 'post-teen pop']",pop,-7.595,0.066,0.49,0.127,127.298,176733,0.457,E
1416,141,1,2/14/20,2/21/20,"5,858,768",Justin Bieber,48544923,39nTNk5MfyiiRupTwn1iyC,"['canadian pop', 'pop', 'post-teen pop']",pop,-4.673,0.102,0.00337,0.104,129.967,178013,0.279,G
1417,67,2,2/7/20,2/14/20,"5,835,260",5 Seconds of Summer,7744095,5EbidH3lGB30WuDsoR4km6,"['boy band', 'dance pop', 'electropop', 'pop', 'post-teen pop']",pop,-3.019,0.0374,0.0185,0.0963,90.932,192737,0.479,G
1418,160,1,2/14/20,2/21/20,"5,503,902",A Boogie Wit da Hoodie,5865895,4l2rsMfr20dj6nf6i6F3Y8,"['melodic rap', 'pop rap', 'rap', 'trap']",rap,-6.378,0.224,0.203,0.279,178.83,225266,0.246,D
1419,164,1,2/14/20,2/21/20,"5,440,037",Justin Bieber,48544923,2hLu8L8SNfCN4yKyPdX0h3,"['canadian pop', 'pop', 'post-teen pop']",pop,-6.959,0.0355,0.692,0.12,147.575,165120,0.751,A
1421,68,3,1/31/20,2/7/20,"5,376,451","Joker Bra, VIZE",191521,1V7JaMp11LKGwKiVmSetf0,['german hip hop'],hip hop,-4.228,0.109,0.166,0.119,128.021,148125,0.56,C#/Db
1423,14,6,1/17/20,1/24/20,"5,210,780",Mac Miller,6189454,1DWZUa5Mzf2BwzpHtgbHPY,"['hip hop', 'pittsburgh rap', 'rap']",hip hop,-12.92,0.173,0.853,0.112,174.088,342040,0.241,C#/Db
1424,141,6,1/24/20,1/31/20,"5,187,997",Billie Eilish,47061119,3Fj47GNK2kUF0uaEDgXLaD,"['electropop', 'pop']",pop,-10.198,0.241,0.39,0.752,118.028,221543,0.282,G
1425,61,3,1/31/20,2/7/20,"5,111,068",Taylor Swift,42227614,2slqvGLwzZZYsT4K4Y1GBC,"['pop', 'post-teen pop']",pop,-4.895,0.0517,0.00244,0.0714,93.516,157507,0.602,F
1427,193,1,2/14/20,2/21/20,"5,033,764",Justin Bieber,48544923,6VLkgf5YmLixsabdqiCVGU,"['canadian pop', 'pop', 'post-teen pop']",pop,-9.897,0.0325,0.683,0.196,83.832,149653,0.295,A
1429,186,2,2/7/20,2/14/20,"4,984,764",Sam Smith,17097317,3VlbOrM6nYPprVvzBZllE5,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",pop,-8.237,0.0432,0.64,0.169,91.873,201000,0.476,F
1430,7,1,2/7/20,2/14/20,"28,509,534","Justin Bieber, Quavo",48544923,4umIPjkehX1r7uhmGvXiSV,"['canadian pop', 'pop', 'post-teen pop']",pop,-6.637,0.0575,0.3,0.102,147.986,212867,0.874,A
1431,105,1,2/7/20,2/14/20,"6,561,188",Nicki Minaj,22170982,75dLEqanQTupF3dtP9exT5,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'queens hip hop']",pop,-8.381,0.447,0.0409,0.238,149.996,156882,0.66,G#/Ab
1432,66,7,1/3/20,1/10/20,"6,554,824",Ant Saunders,82522,2W4yABdLc4Jnds67Poi5Nl,"['chill r&b', 'pop']",r&b,-8.943,0.0719,0.177,0.0743,129.039,223258,0.695,G
1433,120,1,2/7/20,2/14/20,"6,207,326",Anne-Marie,8153871,5hff5RQeE84pznOt8WEWeO,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",pop,-3.32,0.0891,0.0502,0.171,151.995,181467,0.756,B
1434,16,7,12/27/19,1/3/20,"6,107,499",Travis Scott,437907,7h0d2h0fUmzbs7zeFigJPn,"['rap', 'trap']",rap,-6.406,0.0346,0.0567,0.0992,153.131,244874,0.114,D
1435,65,7,12/27/19,1/3/20,"6,066,001",Lizzo,3991674,07Oz5StQ7GRoygNLaXs2pd,"['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'pop rap', 'post-teen pop', 'trap queen']",pop,-3.001,0.0645,0.298,0.735,95.927,159011,0.478,F
1436,70,2,1/31/20,2/7/20,"5,561,205",Lil Wayne,10710088,1bRO28yzxgO3y3UmNR29TZ,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",hip hop,-3.231,0.378,0.125,0.41,138.005,184440,0.321,C#/Db
1437,45,2,1/31/20,2/7/20,"5,236,560","Justin Bieber, Kehlani",48544923,5VwwpU7KsLhgfbMEecedhJ,"['canadian pop', 'pop', 'post-teen pop']",pop,-6.913,0.149,0.0492,0.107,109.352,185427,0.75,F#/Gb
1438,95,7,12/27/19,1/3/20,"5,202,210","ROSALÍA, Ozuna",4769627,7BlBVFwvbWvcwNcUarQmjk,['r&b en espanol'],r&b,-3.292,0.225,0.462,0.143,91.952,201040,0.579,C#/Db
1439,161,7,1/31/20,2/7/20,"5,148,516","Justin Quiles, Natti Natasha, Farruko",2897862,1ndyl3wJCFs872XZ3ztPk6,"['latin', 'reggaeton', 'trap latino']",latin,-3.922,0.0879,0.0451,0.0809,170.001,258600,0.831,D#/Eb
1440,160,2,1/31/20,2/7/20,"5,079,657","Tyler, The Creator",6782693,5hVghJ4KaYES3BFUATCYn0,"['hip hop', 'rap']",hip hop,-8.866,0.0685,0.23,0.795,79.635,190067,0.413,A
1441,157,7,1/24/20,1/31/20,"5,066,711","Piso 21, Christian Nodal",7226268,1cVlW9WQiGlFdWUXFdFZGh,"['colombian pop', 'latin', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino']",pop,-5.195,0.0514,0.259,0.136,90.016,227234,0.637,C
1442,89,7,12/27/19,1/3/20,"5,013,732","DJ Snake, J Balvin",7408249,6osaMSJh9NguagEDQcZaKx,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance']",pop,-2.986,0.218,0.278,0.102,192.091,185195,0.371,B
1443,54,7,12/27/19,1/3/20,"4,991,751",Red Velvet,5688315,3CYH422oy1cZNoo0GTG1TK,"['k-pop', 'k-pop girl group']",pop,-2.203,0.0446,0.193,0.0854,139.987,210560,0.405,G#/Ab
1444,113,7,1/3/20,1/10/20,"4,986,299",DaBaby,7601122,2gwkD6igEhQbDQegRCcdoB,"['north carolina hip hop', 'rap']",hip hop,-6.482,0.426,0.0608,0.127,75.445,163320,0.844,D
1445,101,7,12/27/19,1/3/20,"4,961,249","ROSALÍA, J Balvin, El Guincho",4769627,2qG5sZ7Si6sdK74qLxedYM,['r&b en espanol'],r&b,-4.027,0.124,0.39,0.0501,97.963,161627,0.746,F#/Gb
1446,140,7,1/3/20,1/10/20,"4,953,866",Jonas Brothers,5436999,0DiDStADDVh3SvAsoJAFMk,"['boy band', 'dance pop', 'pop', 'post-teen pop']",pop,-5.883,0.0722,0.108,0.0645,94.01,183000,0.874,C
1447,51,5,1/10/20,1/17/20,"4,947,780",Khalid,14190858,18O00Y7yrkJ0pRXm1n21Og,['pop'],pop,-9.754,0.0882,0.133,0.23,129.079,206080,0.151,E
1448,135,6,12/27/19,1/3/20,"4,940,984",Khalid,14190858,6TqXcAFInzjp0bODyvrWEq,['pop'],pop,-8.575,0.127,0.0516,0.0599,135.984,197573,0.346,C
1449,117,7,1/3/20,1/10/20,"4,905,155","Travis Scott, Young Thug",3337982,56AMYGJzxBO6p8v0wEe9de,"['atl hip hop', 'hip hop', 'melodic rap', 'rap', 'trap']",hip hop,-8.206,0.216,0.188,0.0806,111.983,279907,0.545,G
1450,192,1,2/7/20,2/14/20,"4,872,077",Samra,1045091,38YP1STiBe3AZevFFJILf4,['german hip hop'],hip hop,-6.585,0.423,0.393,0.111,96.989,162702,0.436,D
1452,148,7,1/3/20,1/10/20,"4,836,113",J. Cole,14103694,2JvzF1RMd7lE3KmFlsyZD8,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",hip hop,-11.713,0.276,0.149,0.271,123.984,213594,0.463,G#/Ab
1453,136,7,12/27/19,1/3/20,"4,803,294","Sech, Ozuna, Anuel AA, Darell, Nicky Jam",8766508,4bTZeO72FwMa6wKOiqoynL,"['latin', 'panamanian pop', 'reggaeton', 'trap latino']",latin,-2.331,0.197,0.0711,0.0602,175.988,287773,0.763,C
1454,113,5,1/31/20,2/7/20,"6,350,496",Arizona Zervas,621200,6lruHh1jF7ezgbLv72xYmf,"['pop rap', 'rhode island rap']",pop,-5.95,0.0934,0.113,0.106,100.087,223000,0.616,F
1456,22,3,1/17/20,1/24/20,"5,823,422",Eminem,46814751,0VSzREd1OjEWJ9tXoFHRQH,"['detroit hip hop', 'hip hop', 'rap']",hip hop,-6.29,0.339,0.028,0.0919,103.868,177693,0.393,E
1457,136,1,1/31/20,2/7/20,"5,774,770",Samra,1045091,1R4xkZXQUQ8QJtAdwHkSgC,['german hip hop'],hip hop,-3.723,0.383,0.188,0.111,105.666,138409,0.537,G#/Ab
1458,120,3,1/24/20,1/31/20,"5,312,936",Matthew Wilder,30386,1mCsF9Tw4AkIZOjvZbZZdT,['new wave pop'],pop,-11.047,0.0607,0.195,0.0914,110.077,184480,0.828,A#/Bb
1459,76,3,1/17/20,1/24/20,"5,208,651","Juju, Loredana, Miksu / Macloud",486474,1hoLUVBx0ixX3kn0EX0P5n,"['frauenrap', 'german hip hop', 'german pop']",rap,-6.861,0.0914,0.462,0.187,160.065,162094,0.629,F#/Gb
1460,86,6,1/3/20,1/10/20,"5,044,853",Halsey,15663384,2ufmtcIFdFpuUYBPXK5f67,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']",pop,-5.127,0.0747,0.231,0.181,92.043,181806,0.187,B
1461,183,1,1/31/20,2/7/20,"5,029,979",KSI,2010879,5MYzajZVxBaPT2JUSRa99L,['uk hip hop'],hip hop,-5.774,0.0486,0.318,0.119,156.084,175067,0.227,F#/Gb
1462,131,6,12/27/19,1/3/20,"4,925,843","Riton, Oliver Heldens",83743,0qaWEvPkts34WF68r8Dzx9,"['dance pop', 'house', 'pop dance', 'tropical house', 'uk dance']",pop,-4.711,0.0396,0.0149,0.0862,124.051,208474,0.517,B
1463,190,1,1/31/20,2/7/20,"4,918,636",Shakira,22136717,3ZFTkvIE7kyPt6Nu3PEa7V,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'pop']",pop,-5.892,0.0707,0.284,0.405,100.024,218093,0.758,A#/Bb
1464,106,6,1/3/20,1/10/20,"4,896,939",Camila Cabello,22698747,7LzouaWGFCy4tkXDOOnEyM,"['dance pop', 'electropop', 'pop', 'post-teen pop']",pop,-6.684,0.0456,0.0169,0.319,98.016,207039,0.652,B
1465,191,4,1/3/20,1/10/20,"4,889,500",Meek Mill,5241145,2IRZnDFmlqMuOrYOLnZZyc,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",hip hop,-6.365,0.0905,0.259,0.252,86.003,180522,0.544,E
1466,193,1,1/31/20,2/7/20,"4,884,909",Taylor Swift,42227614,2Rk4JlNc2TPmZe2af99d45,"['pop', 'post-teen pop']",pop,-4.105,0.0571,0.033,0.118,182.162,193000,0.728,C
1467,134,5,12/27/19,1/3/20,"4,867,723",Lil Nas X,5488666,1000nHvUdawXuUHgBod4Wv,"['lgbtq+ hip hop', 'pop rap']",hip hop,-6.146,0.0752,0.342,0.123,153.848,114893,0.475,F
1468,191,2,1/24/20,1/31/20,"4,824,483",Billie Eilish,47061119,41zXlQxzTi6cGAjpOXyLYH,"['electropop', 'pop']",pop,-8.461,0.0402,0.737,0.116,170.163,203569,0.247,G
1469,158,5,1/3/20,1/10/20,"4,791,732","J. Cole, Young Thug",6383275,7DcvwMAiqKJQD1rrdfxSDx,"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'trap']",hip hop,-6.946,0.147,0.0247,0.132,97.981,200107,0.179,E
1470,123,6,12/27/19,1/3/20,"4,781,697",YNW Melly,6332535,4sjiIpEv617LDXaidKioOI,"['melodic rap', 'trap']",rap,-7.787,0.333,0.0388,0.0924,94.998,176640,0.695,C
1471,26,2,1/17/20,1/24/20,"7,618,955",Eminem,46814751,5SiZJoLXp3WOl3J4C8IK0d,"['detroit hip hop', 'hip hop', 'rap']",hip hop,-7.161,0.308,0.00998,0.643,75.055,337147,0.195,D
1472,30,2,1/17/20,1/24/20,"7,157,402",Eminem,46814751,0GQ5bFTVFFKpwNPc7KwQnB,"['detroit hip hop', 'hip hop', 'rap']",hip hop,-4.197,0.151,0.0614,0.597,140.033,234653,0.243,E
1473,38,2,1/17/20,1/24/20,"7,060,589",Mac Miller,6189454,2hwOoMtWPtTSSn6WHV7Vp5,"['hip hop', 'pittsburgh rap', 'rap']",hip hop,-8.98,0.419,0.389,0.0694,84.931,209440,0.508,G#/Ab
1474,99,5,12/27/19,1/3/20,"6,442,626",Henrique & Juliano,13312073,1vG3YuKRYqPwTmNmYgqkpg,"['sertanejo pop', 'sertanejo universitario']",pop,-5.937,0.0527,0.627,0.923,108.138,187986,0.7,C#/Db
1475,32,2,1/17/20,1/24/20,"6,374,807",Eminem,46814751,0q2vG0UVuy6ajjcpkQHdZM,"['detroit hip hop', 'hip hop', 'rap']",hip hop,-5.793,0.0597,0.0169,0.394,89.95,216600,0.389,C#/Db
1476,129,1,1/24/20,1/31/20,"6,113,037",Gzuz,1140383,5XVPNr0CAoUn1jD033Ucoo,"['deep german hip hop', 'german hip hop', 'hamburg hip hop']",hip hop,-7.491,0.236,0.0973,0.0754,141.035,162938,0.556,B
1477,44,2,1/17/20,1/24/20,"5,466,161",Eminem,46814751,5CpsIb7SMFHjmAG8RvIWfq,"['detroit hip hop', 'hip hop', 'rap']",hip hop,-4.809,0.206,0.175,0.254,171.983,265947,0.509,D
1478,164,1,1/24/20,1/31/20,"5,297,101","Samra, ELIF",1045091,0Vl4eICpXMjtiK0RhdaWov,['german hip hop'],hip hop,-5.212,0.279,0.307,0.183,80.025,197861,0.491,G#/Ab
1479,171,1,1/24/20,1/31/20,"5,215,211",Megan Thee Stallion,4794212,06scTb0zbkxYNgpAB3J9fN,"['houston rap', 'pop', 'pop rap', 'trap queen']",rap,-4.362,0.306,0.0851,0.131,174.019,183143,0.547,B
1481,187,1,1/24/20,1/31/20,"5,037,967","Murda, Ezhel",862965,5SYkeNpjhJPFUMOP5TK8iw,"['basshall', 'turkish trap']",rap,-4.491,0.136,0.0253,0.104,103.981,167350,0.737,G#/Ab
1482,126,4,12/27/19,1/3/20,"4,922,369",Juice WRLD,19102888,1Knctxx9vGZxpZfF66BIEa,"['chicago rap', 'melodic rap']",rap,-5.244,0.0844,0.115,0.143,142.049,191840,0.381,E
1483,157,4,12/27/19,1/3/20,"4,891,989",Maluma,26784251,7KbF6AdprOXEEHlsq11Z6d,"['latin', 'reggaeton', 'reggaeton colombiano']",latin,-4.84,0.277,0.217,0.091,95.692,175733,0.68,A#/Bb
1484,182,3,1/3/20,1/10/20,"4,855,270",Sam Feldt,639516,0qc4QlcCxVTGyShurEv1UU,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'tropical house']",pop,-3.87,0.122,0.0771,0.105,107.356,174444,0.651,G
1485,52,2,1/17/20,1/24/20,"4,824,037",Eminem,46814751,7Dj2wqPYXfSRFwa6qyOztr,"['detroit hip hop', 'hip hop', 'rap']",hip hop,-5.839,0.214,0.0387,0.202,88.966,194707,0.595,A#/Bb
1486,57,1,1/17/20,1/24/20,"10,830,400",Eminem,46814751,7ccTcabbJlCJiIqtrSSwBk,"['detroit hip hop', 'hip hop', 'rap']",hip hop,-5.193,0.367,0.0258,0.382,165.979,173893,0.511,C#/Db
1487,62,1,1/17/20,1/24/20,"10,086,930",Mac Miller,6189454,3R8CyhJfVjvgIROd5RSGhQ,"['hip hop', 'pittsburgh rap', 'rap']",hip hop,-9.922,0.0882,0.391,0.0996,114.86,220853,0.0546,F
1488,69,1,1/17/20,1/24/20,"9,521,654",Mac Miller,6189454,2Yv2mHzr5AQavVdwQjEokV,"['hip hop', 'pittsburgh rap', 'rap']",hip hop,-11.198,0.149,0.474,0.064,68.985,298440,0.336,D
1489,70,1,1/17/20,1/24/20,"9,493,884",Eminem,46814751,1lO9CZo6eDrOy0S7khgryG,"['detroit hip hop', 'hip hop', 'rap']",hip hop,-5.407,0.046,0.0048,0.588,134.935,200947,0.0687,A
1490,71,1,1/17/20,1/24/20,"9,443,725",Mac Miller,6189454,3WfSNAoj2D8C9noPSGZZFM,"['hip hop', 'pittsburgh rap', 'rap']",hip hop,-8.073,0.052,0.136,0.0703,75.014,232212,0.601,C
1491,72,1,1/17/20,1/24/20,"9,328,951",Eminem,46814751,1qwMkkRiD5jqLeUUjfgblh,"['detroit hip hop', 'hip hop', 'rap']",hip hop,-3.052,0.221,0.0949,0.0796,137.024,170227,0.516,F#/Gb
1492,73,1,1/17/20,1/24/20,"9,260,007",Eminem,46814751,34d7sGX6WUqq8f04e7CSNF,"['detroit hip hop', 'hip hop', 'rap']",hip hop,-6.356,0.205,0.0134,0.385,144.989,200573,0.0495,C#/Db
1493,74,1,1/17/20,1/24/20,"9,159,901",Eminem,46814751,3QVHSV8YKYq4L8tI5rnFgj,"['detroit hip hop', 'hip hop', 'rap']",hip hop,-3.121,0.178,0.018,0.321,145.68,213413,0.557,C#/Db
1494,83,1,1/17/20,1/24/20,"8,695,060",Eminem,46814751,5mZXWEH2eh8zMZGCxT5aW0,"['detroit hip hop', 'hip hop', 'rap']",hip hop,-2.107,0.384,0.14,0.11,183.586,286960,0.356,C#/Db
1495,90,1,1/17/20,1/24/20,"8,335,790",Eminem,46814751,40YbWniIEmqy6s58fYXLUh,"['detroit hip hop', 'hip hop', 'rap']",hip hop,-5.125,0.246,0.1,0.486,92.029,177547,0.581,F
1496,91,1,1/17/20,1/24/20,"8,329,349",Mac Miller,6189454,3Qa944OTMZkg8DHjET8JQv,"['hip hop', 'pittsburgh rap', 'rap']",hip hop,-10.847,0.0474,0.135,0.111,85.011,286387,0.46,C
1497,94,1,1/17/20,1/24/20,"8,277,608",Eminem,46814751,74gykWHknHDrg4eMdcmdRq,"['detroit hip hop', 'hip hop', 'rap']",hip hop,-6.625,0.106,0.00487,0.257,93.007,247733,0.467,E
1498,98,1,1/17/20,1/24/20,"8,172,098",Mac Miller,6189454,1OuN92HcVG6NVpWbeESNB3,"['hip hop', 'pittsburgh rap', 'rap']",hip hop,-9.077,0.138,0.0333,0.113,152.061,256507,0.112,A
1499,100,1,1/17/20,1/24/20,"8,030,151",Eminem,46814751,4EmunTy7kNBYQivOa8F6b8,"['detroit hip hop', 'hip hop', 'rap']",hip hop,-20.43,0.402,0.878,0.279,74.545,30133,0.914,F
1500,102,1,1/17/20,1/24/20,"7,913,461",Eminem,46814751,4qNWEOMyexn7b8Icyk29t9,"['detroit hip hop', 'hip hop', 'rap']",hip hop,-4.162,0.228,0.0234,0.0451,155.081,177293,0.76,A#/Bb
1501,113,1,1/17/20,1/24/20,"7,115,414",Eminem,46814751,3CJbxqRQ0JNCqboWDNUUeX,"['detroit hip hop', 'hip hop', 'rap']",hip hop,-5.941,0.067,0.0454,0.272,98.743,303000,0.036,G#/Ab
1502,115,1,1/17/20,1/24/20,"7,050,815",Halsey,15663384,2Mfv5HaqnI18Q9JRv9hqnn,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']",pop,-6.543,0.0546,0.0396,0.113,102.046,211784,0.317,C
1503,118,1,1/17/20,1/24/20,"6,960,699",Mac Miller,6189454,1kwnxJNVl7cwcU98RvMBaR,"['hip hop', 'pittsburgh rap', 'rap']",hip hop,-13.066,0.166,0.754,0.15,147.279,330507,0.231,C#/Db
1504,139,1,1/17/20,1/24/20,"6,462,701",Mac Miller,6189454,0udOCZp7yk0Ml92C0k8H8D,"['hip hop', 'pittsburgh rap', 'rap']",hip hop,-10.086,0.0261,0.591,0.33,155.199,217868,0.342,A#/Bb
1505,148,1,1/17/20,1/24/20,"6,159,873",Mac Miller,6189454,26G5nmIx7Yvq79bIIluyZV,"['hip hop', 'pittsburgh rap', 'rap']",hip hop,-16.735,0.0503,0.947,0.124,96.838,160267,0.339,D
1506,155,1,1/17/20,1/24/20,"6,010,373","Ufo361, Future",1700759,7HZoWhGQaKg97OsqG7HLOS,"['german cloud rap', 'german hip hop']",rap,-6.753,0.311,0.0448,0.129,158.922,173785,0.443,C
1507,157,1,1/17/20,1/24/20,"5,934,464",Mac Miller,6189454,6CrnvqCxBKVWahSiQwOesM,"['hip hop', 'pittsburgh rap', 'rap']",hip hop,-8.608,0.171,0.0459,0.159,74.962,199981,0.542,C
1508,167,1,1/17/20,1/24/20,"5,678,754",Gambi,951798,2KAkkba3PaYFegfmYpUITv,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais']",hip hop,-6.278,0.18,0.0286,0.0851,110.05,169702,0.7,C#/Db
1509,168,1,1/17/20,1/24/20,"5,656,775","Maes, Booba",1603670,5GyyPRvEwdI4wJSUbzxHQv,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais']",hip hop,-6.121,0.143,0.525,0.306,127.987,193453,0.551,E
1510,87,1,1/10/20,1/17/20,"7,531,094",Selena Gomez,28931149,11OwAR3GlBj9E35Cznf7Lj,"['dance pop', 'pop', 'post-teen pop']",pop,-8.882,0.167,0.132,0.156,100.031,192172,0.38,A#/Bb
1511,90,1,1/10/20,1/17/20,"7,394,604",Selena Gomez,28931149,5sK3o66yupTNIK6gWgzGjf,"['dance pop', 'pop', 'post-teen pop']",pop,-7.261,0.0871,0.0447,0.192,111.984,170498,0.465,C#/Db
1512,107,1,1/10/20,1/17/20,"6,693,229",Selena Gomez,28931149,11Ey4yJVeWEsA73KjACkVY,"['dance pop', 'pop', 'post-teen pop']",pop,-5.35,0.0661,0.565,0.0738,110.953,148776,0.871,D#/Eb
1513,111,1,1/10/20,1/17/20,"6,483,001",Selena Gomez,28931149,2C0hTkdEoikhKzDCJl32QZ,"['dance pop', 'pop', 'post-teen pop']",pop,-8.408,0.0518,0.764,0.103,89.999,186459,0.328,G
1514,119,1,1/10/20,1/17/20,"6,255,954",Selena Gomez,28931149,63mdJr3NMY3wReOkNE6c6W,"['dance pop', 'pop', 'post-teen pop']",pop,-8.082,0.0521,0.0881,0.111,150.032,194900,0.62,G#/Ab
1515,83,3,1/3/20,1/10/20,"5,834,918",Khalid,14190858,1mpD5Q8IM32I4bF6eCpU74,['pop'],pop,-7.536,0.0527,0.00103,0.102,93.992,157220,0.669,C#/Db
1516,111,3,1/3/20,1/10/20,"5,730,427",Niall Horan,7564659,3cphb8kdsjElYR7r5icK3H,"['dance pop', 'pop', 'post-teen pop']",pop,-4.351,0.0304,0.0119,0.395,109.034,158805,0.392,E
1518,161,1,1/10/20,1/17/20,"5,356,671",Selena Gomez,28931149,0uFForNKQPvgSCnxlZIhQy,"['dance pop', 'pop', 'post-teen pop']",pop,-9.263,0.0426,0.249,0.215,121.06,189145,0.475,D
1519,166,1,1/10/20,1/17/20,"5,291,134",Selena Gomez,28931149,4bb94wZVF1cX66vQjNeJTX,"['dance pop', 'pop', 'post-teen pop']",pop,-6.991,0.185,0.109,0.108,190.054,263306,0.31,A#/Bb
1520,131,3,1/3/20,1/10/20,"5,258,047",Lil Mosey,3818503,7iHHxY2NLlJRAmlAmC4ahQ,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']",rap,-6.445,0.0816,0.484,0.126,139.952,123560,0.726,A#/Bb
1521,138,3,1/3/20,1/10/20,"5,199,618",Post Malone,33663701,7CZyCXKG6d5ALeq41sLzbw,"['dfw rap', 'melodic rap', 'rap']",rap,-2.665,0.0502,0.0906,0.147,139.919,229573,0.272,C#/Db
1522,176,1,1/10/20,1/17/20,"5,150,724",Roddy Ricch,6608815,6ztvsy3C6hPjVg9j4x1XKJ,"['melodic rap', 'rap', 'trap']",rap,-8.513,0.141,0.095,0.338,92.958,185806,0.574,C#/Db
1523,182,2,1/10/20,1/17/20,"5,085,706",Roddy Ricch,6608815,7A20WnLkjtZU2d7hIB6Ziu,"['melodic rap', 'rap', 'trap']",rap,-8.054,0.334,0.077,0.135,130.029,158692,0.408,E
1524,187,1,1/10/20,1/17/20,"4,981,484",Megan Thee Stallion,4794212,0PQsrLxPbOBBwwmXCnGvcF,"['houston rap', 'pop', 'pop rap', 'trap queen']",rap,-3.841,0.0873,0.188,0.265,94.012,199301,0.488,C#/Db
